,time,open,close,high,low,volume,amount,r_1,r_5,r_10
585,2018/2/22,5761.145,5811.749,5822.991999999999,5729.821,13189,15294304320.0,0.0022998240288766747,0.0379020153829768,0.04251405213817736
586,2018/2/23,5820.544,5825.115,5845.265,5771.735,10394,12079002120.0,0.026908481635126498,0.030881107068272545,0.057222732941753195
587,2018/2/26,5854.343000000001,5981.86,5990.548000000001,5843.084,12891,15287464720.0,-0.0041331625949119774,0.0008677902859645334,0.04266465614374139
588,2018/2/27,5973.755,5957.1359999999995,6000.172,5942.013000000001,10668,12770975160.0,0.0001334533910254983,0.020329399899549128,0.039737887468071935
589,2018/2/28,5938.649,5957.931,5998.234,5894.454000000001,11539,13769754160.0,0.012436364234496886,0.006075263375826258,0.027468092530779604
590,2018/3/1,5940.265,6032.026,6046.882,5918.641,12167,14629129720.0,-0.004480252571855565,0.004443614798742593,0.011927833202310554
591,2018/3/2,5988.1630000000005,6005.001,6038.526999999999,5975.805,12137,14607496960.0,-0.0029891751891466343,0.02555253529516485,0.008856284953158326
592,2018/3/5,6010.928000000001,5987.0509999999995,6034.898,5940.158,11199,13440972680.0,0.01523120481185153,0.04176062639185821,0.009751545460361158
593,2018/3/6,5996.495,6078.241,6081.241,5992.251,12622,15295754640.0,-0.013838543091660974,0.019021786072648268,-0.004298612049110869
594,2018/3/7,6059.929,5994.1269999999995,6069.319,5987.701999999999,12810,15521355400.0,0.010794399251133725,0.021263646899707053,-0.0005655535826985861
595,2018/3/8,6009.897,6058.83,6069.531,6001.209,11718,14205234640.0,0.016441128072581752,0.007451108547359876,-0.011870278585139388
596,2018/3/9,6063.144,6158.444,6165.879,6056.814,13519,16587603280.0,0.012767835511697452,-0.01628024871217462,-0.08852447144116284
597,2018/3/12,6189.976,6237.0740000000005,6252.477,6184.861,14430,18030356200.0,-0.0069285693900699025,-0.030725946172836863,-0.07081653993523261
598,2018/3/13,6232.151,6193.86,6239.544,6187.936,13928,17388127640.0,-0.011668975404674927,-0.02288508296926301,-0.03831148911987022
599,2018/3/14,6193.814,6121.584,6204.715999999999,6106.134,16146,19979131480.0,-0.0028765430646707567,-0.021374696483786006,-0.04191317149286848
600,2018/3/15,6105.303000000001,6103.975,6152.056,6036.648,19683,24108796280.0,-0.007501996649724067,-0.019178486150418457,-0.023165396319611373
601,2018/3/16,6087.281,6058.183000000001,6124.863,6048.130999999999,15977,19585501600.0,-0.002104426360181048,-0.07343984161587742,-0.0006493696212215949
602,2018/3/19,6061.129,6045.434,6122.53,6012.472,11767,14335836160.0,0.0011048007471424033,-0.041361463875050276,-0.001968262328229924
603,2018/3/20,6004.956999999999,6052.113,6082.298000000001,5974.484,11298,13714728680.0,-0.010141251493486839,-0.01578770918520523,-0.012144684013666154
604,2018/3/21,6067.0869999999995,5990.736999999999,6135.93,5979.585999999999,13021,15914095560.0,-0.0006388195642705257,-0.02098706720057969,-0.010266850305730232
605,2018/3/22,6028.384,5986.91,6062.575,5952.988,13249,16005718040.0,-0.062409323006358895,-0.004064868187428796,-0.009064609289266121
606,2018/3/23,5838.599,5613.271,5875.414000000001,5587.77,17548,20298119480.0,0.03244365005715915,0.07855989849768523,0.06855147381981036
607,2018/3/26,5616.630999999999,5795.3859999999995,5804.578,5586.892,14632,16794314200.0,0.027811434820735118,0.041092862494405094,0.03594014272733537
608,2018/3/27,5851.553000000001,5956.564,5960.656999999999,5849.3769999999995,14710,17493853920.0,-0.015370438393678014,0.003701462789621477,0.0025902516954405402
609,2018/3/28,5898.9580000000005,5865.009,5928.755999999999,5845.805,14704,17420101240.0,0.016635098087658607,0.01095002582263723,0.01550296001250811
610,2018/3/29,5910.307,5962.5740000000005,5970.081999999999,5849.852,14209,16871598480.0,0.015375071236013048,-0.005020147339052043,-0.005195407218426299
611,2018/3/30,5966.047,6054.249,6057.394,5966.047,12038,14547894520.0,-0.0034213987564766404,-0.009279433336818388,-0.03804980601227341
612,2018/4/2,6062.802,6033.535,6114.076,6020.335,12231,14913885720.0,-0.009102955398452265,-0.004949337328779757,-0.024133944694113865
613,2018/4/3,5955.826,5978.611999999999,6002.406999999999,5909.451,12742,15259126960.0,-0.008259609421049469,-0.0011071131560299913,-0.008046181956614606
614,2018/4/4,6007.068,5929.231,6038.126,5908.536,12113,14551935920.0,0.0005751167394220017,0.004503619440699887,-0.01940841906817247
615,2018/4/9,5938.534000000001,5932.641,6001.914000000001,5877.616999999999,13104,15666409120.0,0.011028477873513803,-0.00017614414895492122,-0.028536869161643184
616,2018/4/10,5946.6359999999995,5998.069,5999.459,5907.344,14498,17354743120.0,0.0009343006891051551,-0.029039845990434736,-0.020353550450987017
617,2018/4/11,6021.223000000001,6003.673000000001,6050.054,5997.259,12152,14710277160.0,-0.0052767697374591,-0.019280030741181457,-0.021454366352064855
618,2018/4/12,6000.388000000001,5971.993,6030.626,5953.536,11378,13717614240.0,-0.0026890520467790563,-0.006946759649584449,-0.033207172212023704
619,2018/4/13,5990.420999999999,5955.934,6026.844,5932.802,12773,15360270080.0,-0.00408634481174584,-0.023804830610950314,-0.023512181296837784
620,2018/4/16,5961.024,5931.596,5998.655,5879.644,13873,16588534200.0,-0.018158687813532824,-0.028365721468555836,-0.023388140392568927
621,2018/4/17,5938.203,5823.8859999999995,5972.233,5797.594,17565,20787718920.0,0.010995407533732642,0.008946088573849086,0.005511096886168524
622,2018/4/18,5862.7880000000005,5887.922,5931.33,5750.474,22269,26173803280.0,0.007232602605808983,-0.002217081000733226,-0.007479209133544798
623,2018/4/19,5904.119000000001,5930.507,5994.715,5889.898,19940,23851820600.0,-0.0196194018487794,-0.02644411346281175,0.005418760992947217
624,2018/4/20,5921.331,5814.154,5922.672,5784.4130000000005,18839,22197073400.0,-0.008739362596862898,0.0002997856609920348,0.029777333039338157
625,2018/4/23,5824.355,5763.342,5865.863,5679.869000000001,13632,15740976200.0,0.019545083390851963,0.005122895708774464,0.03529983124374707
626,2018/4/24,5739.419,5875.986999999999,5898.63,5739.419,13373,15695016800.0,-0.00019043609184274537,-0.0034045344211958268,0.019648443742302468
627,2018/4/25,5864.416,5874.868,5897.781999999999,5849.809,10588,12492190200.0,-0.01722387634922182,-0.005273820620310137,0.012751095003326041
628,2018/4/26,5873.1359999999995,5773.68,5886.925,5761.531,12155,14197120720.0,0.007311974338723248,0.032728346565795076,0.025576928406146473
629,2018/4/27,5793.945,5815.897,5818.595,5737.388000000001,12701,14768851920.0,-0.003959836290085718,0.029468713080716635,0.02715505449976169
630,2018/5/2,5826.47,5792.866999999999,5852.045,5749.313,11045,12850578440.0,0.010895295887166182,0.030023130170259406,0.029375782319877204
631,2018/5/3,5781.618,5855.982,5883.186,5709.693,13861,16124672520.0,-0.002065750885163198,0.023131730937697527,0.010418235575177659
632,2018/5/4,5857.725,5843.885,5883.606,5824.871,11024,12961276240.0,0.020321755133785112,0.018120479783568677,0.01870211340572249
633,2018/5/7,5857.88,5962.643,5982.806,5853.566,12587,14996911200.0,0.004132563361583199,-0.006924781510481168,0.013379134051795579
634,2018/5/8,5970.595,5987.284000000001,5990.979,5952.754,10211,12254540560.0,-0.003423422039108418,-0.0022474297193853057,0.009041328255014944
635,2018/5/9,5981.179,5966.786999999999,5998.486999999999,5940.254,8825,10580911600.0,0.004131871977330589,-0.0006284789452011611,-0.00031826173784962045
636,2018/5/10,5970.439,5991.441,6009.505,5928.659000000001,10226,12273382040.0,-0.006953585957034269,-0.012426059106648938,-0.008624803281881635
637,2018/5/11,5993.439,5949.779,6001.473000000001,5938.052,10808,12951930640.0,-0.0047776564474076065,0.0005712817232371726,-0.017007690537749538
638,2018/5/14,5954.951,5921.353,5972.158,5897.196,11813,14095291320.0,0.008861994885290636,0.02044549615603064,-0.011912480137563233
639,2018/5/15,5927.494000000001,5973.828,5979.335,5904.221,14199,16944903360.0,-0.0018063794270610195,0.011314185811844436,-0.034805488206222285
640,2018/5/16,5963.229,5963.036999999999,5995.901,5945.659000000001,15790,18929112600.0,-0.007721904123687204,0.00031041229494324407,-0.0566293652043412
641,2018/5/17,5956.704000000001,5916.991,5966.736,5906.888000000001,17546,20907552800.0,0.006115777428088163,0.0038490847797469415,-0.03501593968961594
642,2018/5/18,5910.194,5953.178000000001,5955.84,5868.84,16502,19591633840.0,0.014990312737163204,-0.01756893544926781,-0.05406507247053596
643,2018/5/21,6020.8640000000005,6042.418000000001,6084.871,6020.8640000000005,11561,13951553800.0,-0.00016566215710351603,-0.031709656630839,-0.06721282771234968
644,2018/5/22,5999.08,6041.4169999999995,6047.436,5992.606,9078,10954617280.0,-0.01266739243458921,-0.04560370522345992,-0.0506410995963362
645,2018/5/23,6035.401,5964.888000000001,6035.401,5885.12,11479,13779867440.0,-0.004211646555643828,-0.0569221081770522,-0.039451704709292226
646,2018/5/24,5966.294,5939.766,5979.429,5925.009,9577,11433201720.0,-0.015350604720792046,-0.0387160032903653,-0.041415436230989505
647,2018/5/25,5935.422,5848.5869999999995,5939.499,5839.066,11012,12992905720.0,0.0003809467141379731,-0.037148801924293706,-0.039445766986111234
648,2018/5/28,5857.814,5850.815,5900.802,5810.033,11090,13014441360.0,-0.014512337170120685,-0.03666583202511097,-0.0438051792784423
649,2018/5/29,5844.776,5765.906,5878.928000000001,5763.529,12192,14248887880.0,-0.024376394620377037,-0.005278095064331448,-0.02230698870220914
650,2018/5/30,5716.665,5625.354,5719.6,5618.009,14436,16419716840.0,0.015012033020499582,0.01852487861208376,-0.014346119373109876
651,2018/5/31,5659.065,5709.802,5719.4619999999995,5623.445,12625,14372837480.0,-0.013745310257693572,-0.0028081534175790424,-0.03203648742986177
652,2018/6/1,5685.2,5631.319,5697.222,5592.346,11908,13485145440.0,0.0008827416809453609,-0.0023855867515230793,-0.03981287510084236
653,2018/6/4,5646.111999999999,5636.29,5659.735,5598.552,12006,13563961040.0,0.017597213770051027,-0.007411080693150943,-0.10441247700171563
654,2018/6/5,5637.404,5735.473000000001,5738.569,5637.404,12889,14700174480.0,-0.0010304293996329097,-0.017119250670345896,-0.11087490081463218
655,2018/6/6,5735.996999999999,5729.563,5735.996999999999,5691.5019999999995,10966,12576665360.0,-0.006247422360134634,-0.03227314194817318,-0.1324387217663895
656,2018/6/7,5736.4580000000005,5693.768,5759.883000000001,5668.943,12532,14342519200.0,-0.013327378284468179,-0.02931064279401618,-0.10995144164637556
657,2018/6/8,5680.8240000000005,5617.885,5685.517,5569.428000000001,14409,16239362960.0,-0.00415921650229579,-0.0375167879014968,-0.11179936933561296
658,2018/6/11,5606.783,5594.519,5633.536,5547.2919999999995,16528,18568177560.0,0.007644446287518163,-0.09772564897893814,-0.09692861888573445
659,2018/6/12,5594.781999999999,5637.286,5655.479,5545.238,18327,20637753360.0,-0.016432375437400358,-0.09538863204740725,-0.12027241477547887
660,2018/6/13,5619.735,5544.651999999999,5627.246,5540.096,18118,20360936320.0,-0.003205250753338357,-0.10350604510436344,-0.10471802378219575
661,2018/6/14,5522.602,5526.88,5589.633000000001,5503.941,19843,22114934320.0,-0.021668644877399224,-0.0830758040702893,-0.06886145528761253
662,2018/6/15,5512.590999999999,5407.12,5535.339,5318.6140000000005,20396,22301804720.0,-0.06645478554202602,-0.07717805412123269,-0.06500318099098958
663,2018/6/19,5366.323,5047.791,5366.323,4949.804,16678,17274793720.0,0.010254386522738305,0.000883356699990121,0.01071419161371769
664,2018/6/20,4999.697,5099.553,5140.6359999999995,4988.817,15128,15390337560.0,-0.02525829224639877,-0.027507705087092937,-0.011662394723615964
665,2018/6/21,5107.147,4970.747,5154.853,4958.634,16209,16471032360.0,0.019510749591560236,-0.001351909481613177,-0.019254450085671376
666,2018/6/22,4957.818,5067.73,5083.814,4924.061,16040,16201935760.0,-0.015375917817247441,0.015502207102588459,-0.03279673542197393
667,2018/6/25,5094.042,4989.809,5115.505999999999,4989.809,13378,13618196240.0,0.012513705434416388,0.013193090156356712,0.01038456582205852
668,2018/6/26,4972.884,5052.25,5093.481,4960.3279999999995,15917,16115859200.0,-0.018402493938344335,0.009822158444257469,0.002433371270226111
669,2018/6/27,5056.826,4959.276,5109.826,4953.651,16527,16754779840.0,0.0009580027407226788,0.016293507358735446,-0.0004966450748052212
670,2018/6/28,4964.27,4964.027,5075.6179999999995,4944.15,15993,16122419360.0,0.03671696386824651,-0.017926775982483673,0.033138417659694434
671,2018/6/29,4985.277,5146.291,5166.04,4962.373,17218,17557091520.0,-0.01761482201453432,-0.04756163225126611,-0.002016792287882653
672,2018/7/2,5140.973,5055.64,5183.462,4994.624,16936,17358825120.0,0.009145034060969425,-0.0027719536992349384,0.016678007136583954
673,2018/7/3,5068.686,5101.874,5138.371,4950.407999999999,18763,19060890480.0,-0.012112020014606373,-0.00731691923399126,0.004551856827510824
674,2018/7/4,5094.58,5040.08,5108.499,5000.287,15692,15936144520.0,-0.03274590879509857,-0.016520967921144075,0.010464318026697986
675,2018/7/5,5027.429,4875.038,5042.744000000001,4874.212,19329,19314752400.0,0.005433188418223629,0.05199733827715815,0.034768754623041034
676,2018/7/6,4888.378,4901.525,4998.795999999999,4809.923,21163,20940588120.0,0.028583145041594316,0.047819199126802506,0.043614181300717605
677,2018/7/9,4933.1990000000005,5041.626,5044.18,4933.1990000000005,15473,15557753880.0,0.004545755674855625,0.01950402509031797,0.027079953967232007
678,2018/7/10,5044.915,5064.544,5075.678,5002.034000000001,14770,14984986200.0,-0.021271609053055866,0.011956259043262312,0.04098137956743977
679,2018/7/11,4945.066,4956.813,4997.315,4872.655,18995,18882175240.0,0.03464201695726668,0.02743859814764039,0.06406717380704083
680,2018/7/12,4960.323,5128.527,5138.491,4960.323,20882,21327814600.0,0.001439984619365408,-0.016377022096208088,0.02135700952729697
681,2018/7/13,5126.325,5135.912,5151.9529999999995,5099.215999999999,14323,14784683920.0,0.0007877860835620561,-0.004013113931858798,0.01371966653634247
682,2018/7/16,5139.26,5139.958,5163.44,5092.475,16985,17524188400.0,-0.0028912687613400494,0.007430994572329311,-0.00479070062440195
683,2018/7/17,5137.087,5125.097,5138.832,5056.8640000000005,19969,20525214080.0,-0.006297636903262483,0.028682188844425735,0.0007556930142006098
684,2018/7/18,5133.157999999999,5092.821,5168.106,5084.721,20448,21115770800.0,-0.009480796595835521,0.03565037922990023,-0.010763975407735616
685,2018/7/19,5096.098,5044.537,5115.365,5011.420999999999,21486,21898060000.0,0.014027848343663494,0.038362291722709045,-0.026636537704055017
686,2018/7/20,5026.9220000000005,5115.3009999999995,5134.227,4999.269,21900,22313709640.0,0.012287057985444215,0.017804230875172456,-0.053639658741489474
687,2018/7/23,5100.445,5178.153,5190.295,5090.68,15931,16396723360.0,0.01814218312977606,-0.012131545746137748,-0.0796818865722972
688,2018/7/24,5167.96,5272.096,5303.58,5167.96,17692,18636825040.0,0.00043360363695958085,-0.027147836458213073,-0.07167718493745168
689,2018/7/25,5275.475,5274.382,5308.164000000001,5256.078,12155,12856947240.0,-0.0068870627876403,-0.04481662496193852,-0.08714366915403547
690,2018/7/26,5273.071999999999,5238.057,5283.25,5216.281,12868,13543163000.0,-0.006048425971691371,-0.06259744787046038,-0.05658510398034992
691,2018/7/27,5242.107,5206.375,5253.638000000001,5180.279,13254,13881356720.0,-0.01748644690403595,-0.07019413699551037,-0.044780293390314765
692,2018/7/30,5199.749,5115.334,5219.288,5112.519,14186,14689767000.0,0.002665710587031154,-0.06837989464617561,-0.021605822806487266
693,2018/7/31,5120.0,5128.97,5177.335,5105.073,12695,13092629320.0,-0.017736114658498656,-0.04577195811244751,-0.026689569250746312
694,2018/8/1,5155.573,5038.002,5210.91,5023.149,16925,17417348440.0,-0.025373947846785438,-0.044313003448589475,-0.032552587315368274
695,2018/8/2,5034.112,4910.168,5040.913,4802.649,20552,20263126520.0,-0.01410338709388355,0.006413833498161447,-0.0195746866502327
696,2018/8/3,4912.887,4840.918,4953.026,4836.09,16464,16182546760.0,-0.01556936101788956,0.02733241918165115,-0.022998943588798518
697,2018/8/6,4842.795,4765.548,4872.3820000000005,4722.407,18214,17566284160.0,0.02699773457323283,0.05020723744677429,0.002655937994958849
698,2018/8/7,4782.624,4894.207,4909.413,4731.168,18510,17944899040.0,-0.016234294953196837,0.01999772383963318,-0.018717026067757343
699,2018/8/8,4889.309,4814.753,4889.309,4790.207,16426,15996049200.0,0.026358153782759026,0.012305719524968511,-0.006516222119805481
700,2018/8/9,4803.294,4941.661,4990.932,4795.869000000001,20086,19875385000.0,0.006388742570564819,-0.02582289639050517,-0.0282054960872467
701,2018/8/10,4945.436,4973.232,4986.707,4928.246,13942,13897510120.0,0.006350196411508679,-0.048992285097497895,-0.038020948952311
702,2018/8/13,4951.237,5004.813,5031.599,4890.233,18977,18905315680.0,-0.002544151000247197,-0.04527801538239294,-0.01977536423438811
703,2018/8/14,5003.210999999999,4992.08,5008.115,4954.391,18094,18117060560.0,-0.023653066457268217,-0.03795572186343169,-0.016363519815387594
704,2018/8/15,4987.019,4874.002,4987.019,4846.418,22141,21840107360.0,-0.012299748748564428,-0.018593139682749515,0.003158390168900079
705,2018/8/16,4818.724,4814.053,4897.7570000000005,4768.559,23878,23226363800.0,-0.017546753224362,-0.002445756205841405,0.0006657591846205115
706,2018/8/17,4856.809,4729.582,4882.179,4697.427,20598,19854980160.0,0.010280612536160614,0.011536537478364917,0.005559899373771163
707,2018/8/20,4741.417,4778.205,4792.066,4680.627,16854,15958821320.0,0.005105892275446519,0.02671212306713494,0.0025019855782663003
708,2018/8/21,4765.807,4802.602,4854.629,4739.264,16549,15932049960.0,-0.004002621912038507,0.022444083436437157,0.004985006044639927
709,2018/8/22,4795.706,4783.379,4805.499,4750.15,13991,13403214400.0,0.003951181790111247,0.022163621155672553,-0.00629053227854185
710,2018/8/23,4777.331,4802.279,4834.833,4722.977,19223,18474232560.0,-0.0037761237945567122,0.0031191440563947573,-0.014301334845393214
711,2018/8/24,4790.014,4784.145,4822.168,4751.523,15026,14427892240.0,0.0254373561002016,-0.00590847476403845,-0.011448858677987422
712,2018/8/27,4807.766,4905.840999999999,4919.974,4796.147,15766,15414662360.0,0.0009276696900695285,-0.023580258716089576,-0.05239550160716562
713,2018/8/28,4913.5509999999995,4910.392,4930.92,4884.833,12464,12268521240.0,-0.0042758297097258416,-0.017075826125490627,-0.05190379912642402
714,2018/8/29,4907.321,4889.396,4909.345,4855.584,12711,12446322040.0,-0.014753969610970337,-0.02783718070698284,-0.052262692569797875
715,2018/8/30,4888.981,4817.258,4894.365,4799.0509999999995,14711,14270878880.0,-0.012741688321447618,-0.017366310876436232,-0.03029545023330696
716,2018/8/31,4794.374,4755.878,4806.9929999999995,4729.873,15826,15156430240.0,0.007208343023096924,-0.005573313697281429,-0.030708945856054295
717,2018/9/3,4745.714,4790.16,4791.794,4686.42,15965,15180689600.0,0.007595362159092768,-0.029511122801743443,-0.049468911268099595
718,2018/9/4,4786.365,4826.543,4863.955,4768.839,15901,15364753920.0,-0.015177322568140179,-0.03543302110848268,-0.04175493722940004
719,2018/9/5,4820.63,4753.289000000001,4836.651,4751.539000000001,14431,13904671400.0,-0.004142184495830214,-0.025124918766773988,-0.01663690131191283
720,2018/9/6,4745.52,4733.6,4804.384,4708.318,16158,15452305680.0,-0.0008931891161061486,-0.013157639006253243,-0.009505027885752998
721,2018/9/7,4745.9529999999995,4729.372,4831.268,4687.269,19576,18714219400.0,-0.017037145735205397,-0.025276506056195275,0.01591035765425075
722,2018/9/10,4725.675,4648.7970000000005,4735.116,4638.039000000001,16251,15265686440.0,0.0014470410301847684,-0.020564675119176114,0.027327284886821006
723,2018/9/11,4648.517,4655.524,4695.2029999999995,4615.855,16814,15710809560.0,-0.0046527523002781335,-0.006554149436239793,0.024081714539544715
724,2018/9/12,4654.099,4633.863,4686.321,4616.464,17276,16158462000.0,0.008082673139020235,0.008706774455783339,0.021498909225412918
725,2018/9/13,4686.701,4671.317,4727.393,4593.709,20722,19407852840.0,-0.01316266911451312,0.003701311642947795,0.025758260464875286
726,2018/9/14,4672.840999999999,4609.83,4681.685,4608.985,17184,16042917000.0,-0.012285485581897817,0.042254920463444326,0.00404635311931248
727,2018/9/17,4596.442,4553.196,4596.442,4526.423,18719,17151827840.0,0.015772437645996264,0.04889752165292235,0.01088466211425985
728,2018/9/18,4540.282999999999,4625.0109999999995,4642.151,4527.028,26140,24094358280.0,0.01063738010569063,0.030837980709667548,-0.12149138672318822
729,2018/9/19,4620.935,4674.209,4725.108,4606.832,25868,24318880320.0,0.0030803072776592016,0.01268171791205743,-0.11718068233577059
730,2018/9/20,4671.724,4688.607,4718.1359999999995,4669.371,20409,19263107800.0,0.024743169986309262,0.02197561023988572,-0.09741614087083864
731,2018/9/21,4692.664000000001,4804.6179999999995,4805.577,4673.077,24814,23582136680.0,-0.005990486652632979,-0.0366595221513967,-0.11352910886984129
732,2018/9/25,4779.425,4775.835999999999,4794.378,4737.201,14223,13576014920.0,-0.0017167674936910764,-0.036240775437012485,-0.07531288762846942
733,2018/9/26,4769.58,4767.637,4819.5470000000005,4736.984,17052,16363829360.0,-0.007163087290412387,-0.1477723660589092,-0.07466193420346395
734,2018/9/27,4769.005999999999,4733.486,4786.522,4716.765,13521,12903333960.0,0.0122860826038146,-0.12823614562290878,-0.06670538372776423
735,2018/9/28,4736.979,4791.642,4796.454000000001,4703.68,16199,15452217560.0,-0.03405074920037842,-0.11682446226157964,-0.08845047271895509
736,2018/10/8,4705.517,4628.483,4712.572,4614.155,15794,14789468560.0,-0.0055584086621903485,-0.07979482694437891,-0.060348066526332844
737,2018/10/9,4632.312,4602.755999999999,4665.58,4585.035,15633,14492881800.0,-0.11724366879321854,-0.04054136260970579,-0.05578570751958156
738,2018/10/10,4605.282,4063.112,4644.181,3926.218,200664,168000000000.0,0.015596419690129116,0.0857874456820288,0.15135319922266482
739,2018/10/22,4123.856,4126.482,4360.338,4052.051,130885,110000000000.0,0.025537249405183374,0.07058191457032895,0.04085368602116775
740,2018/10/30,4115.444,4231.861,4283.623,4039.17,45765,38391746520.0,0.006449408428112496,0.03212723669326581,0.018362606900368547
741,2018/11/1,4270.747,4259.154,4353.4529999999995,4255.222,23049,19897515640.0,0.03686178053200236,0.02113307008856667,0.046133574883650545
742,2018/11/2,4374.315,4416.154,4426.339,4327.469,27007,23717826400.0,-0.0010140044935029382,-0.015888485772914657,0.018247552055476287
743,2018/11/5,4405.509,4411.6759999999995,4443.226,4332.249,23273,20481860840.0,0.0013738542902970673,0.060385440816596865,0.009274933154656094
744,2018/11/6,4402.417,4417.737,4424.419,4346.109,19502,17138392640.0,-0.011299450374705344,-0.02776828951112295,-0.010642552963202774
745,2018/11/7,4418.718,4367.819,4465.173,4365.282999999999,23939,21229725280.0,-0.004271239261517214,-0.01333617533144116,-6.34183788293525e-05
746,2018/11/8,4412.329000000001,4349.163,4424.964,4344.687,20387,17925852400.0,-0.0007300255244513192,0.024483101691061174,-0.03433902109440358
747,2018/11/9,4327.209,4345.988,4377.448,4314.185,18223,15909753480.0,0.07641277426444802,0.034687164345598744,-0.05692123402089465
748,2018/11/12,4345.208,4678.077,4703.521,4331.813,155333,142000000000.0,-0.08187402644291658,-0.04819993343418678,-0.12906692215626214
749,2018/11/20,4616.252,4295.064,4623.4,4257.287,170899,151000000000.0,0.003377132447851792,0.017614871396561083,-0.05425064678896524
750,2018/11/30,4288.689,4309.569,4340.555,4220.208,22812,19603913920.0,0.03389550091900137,0.013452157280693254,-0.029393658623402937
751,2018/12/3,4464.542,4455.644,4507.896,4404.59,28382,25406262720.0,0.009222909191129284,-0.05741639143522243,-0.04760546399128841
752,2018/12/4,4446.099,4496.738,4510.063,4436.513,28928,25935852720.0,-0.009816893935114795,-0.08853729080947119,-0.05662415733360489
753,2018/12/5,4411.924,4452.594,4507.016,4409.096,36576,32681465320.0,-0.01838770837853182,-0.08496215913689865,-0.04662652826644432
754,2018/12/6,4415.838,4370.721,4442.952,4355.847,35838,31566820160.0,-0.0007273399514631975,-0.07062152903376799,-0.027713505391902093
755,2018/12/7,4389.923,4367.542,4401.327,4363.902,25097,22038982640.0,-0.0384026072330845,-0.04227709773598054,-0.019238509898702873
756,2018/12/10,4337.832,4199.817,4449.9490000000005,4198.122,289565,251000000000.0,-0.024098192849831227,0.010408548753433767,0.014927317071196199
757,2018/12/20,4191.92,4098.609,4257.356,4066.3109999999997,263475,221000000000.0,-0.005932988484629897,0.03501309834629263,0.05618247556671044
758,2019/1/2,4106.978,4074.292,4124.77,4064.031,28986,23812301320.0,-0.0030037120559841634,0.04189513171859056,0.059328590096144364
759,2019/1/3,4075.885,4062.054,4144.576,4053.361,33778,27708212960.0,0.029748742877371975,0.04616851474648041,0.05367407720330651
760,2019/1/4,4037.593,4182.895,4183.722,4032.937,40169,33173842480.0,0.0144961802770568,0.024055588294709617,0.03418637092253082
761,2019/1/7,4189.962,4243.531,4267.273,4169.971,38643,32756049120.0,-0.000333920030276546,0.00447221900817976,0.02772502427813065
762,2019/1/8,4237.847,4242.1140000000005,4256.623,4221.173,28539,24305675680.0,0.0006767852066208463,0.020453245716640197,0.008240466899286399
763,2019/1/9,4258.842000000001,4244.985,4334.0470000000005,4238.329000000001,42310,36417901960.0,0.0010855162032375085,0.016732450173557848,0.00913713476019356
764,2019/1/10,4244.855,4249.593,4296.12,4234.813,34963,29938338520.0,0.007982882125417652,0.007174334106819238,0.015821515142744182
765,2019/1/11,4287.4220000000005,4283.517,4290.957,4223.031,38376,32846773880.0,-0.004904381142878576,0.009892805374648964,0.0027325676541029085
766,2019/1/14,4282.379,4262.509,4302.210999999999,4246.904,33110,28362173280.0,0.01557064161037546,0.02314927663495842,0.003353658608110874
767,2019/1/15,4263.8279999999995,4328.879,4335.353,4235.379,46495,39986677760.0,-0.0029719010395069445,-0.011967994485408346,-0.023749104560326077
768,2019/1/16,4323.313,4316.014,4347.043,4301.98,39245,34028133360.0,-0.00832550589502258,-0.007470318678299048,-0.0308960999663115
769,2019/1/17,4312.186,4280.081,4327.197,4271.02,49049,42274102320.0,0.010703535750842074,0.008585585179345762,-0.027063973789281145
770,2019/1/18,4291.69,4325.893,4335.821,4268.477,51528,44451266200.0,0.008157853187769546,-0.007090096773082523,-0.0064037644944061785
771,2019/1/21,4352.439,4361.183,4404.838,4338.638,35972,31374595520.0,-0.019286510105171024,-0.019347732025920467,0.007452106458270612
772,2019/1/22,4344.9890000000005,4277.071,4344.9890000000005,4256.567,32358,27882986480.0,0.0015667263882222255,-0.011923814217720444,0.033537203380537714
773,2019/1/23,4268.758,4283.772,4301.714,4259.062,29210,25067386800.0,0.007716563813386797,-0.023602096470120206,0.05058929373458712
774,2019/1/24,4285.508,4316.8279999999995,4353.063,4255.715,38408,33174641040.0,-0.005005063903403093,-0.03534609208428032,0.0485096927651508
775,2019/1/25,4324.661,4295.222,4348.7970000000005,4293.308,35761,30967011000.0,-0.004288020502781851,0.0006912331888782585,0.0460770130158581
776,2019/1/28,4322.337,4276.804,4364.853,4272.7609999999995,34623,29950977840.0,-0.011862128823298887,0.027328584615988926,0.10016404773283966
777,2019/1/29,4271.942,4226.072,4275.181,4161.589,43450,36733240120.0,-0.010271003428242572,0.04600962785300383,0.10060571613545637
778,2019/1/30,4208.255,4182.666,4251.012,4182.174,33779,28563687760.0,-0.004404128849877154,0.07598479056180903,0.10995642492133009
779,2019/1/31,4188.137,4164.245,4226.97,4118.196,41152,34474399680.0,0.03216573472502216,0.08692836276443869,0.1166093733678014
780,2019/2/1,4177.032,4298.191,4300.138,4177.032,45477,38628390440.0,0.022216788411683005,0.04535442934015729,0.11528198723602556
781,2019/2/11,4302.036,4393.683,4399.002,4300.184,37196,32390555360.0,0.006106266656014948,0.07089792322295434,0.16590637057794103
782,2019/2/12,4396.945,4420.512,4449.852,4386.806,39828,35253059320.0,0.01809134326521452,0.052194632657936633,0.1452377009721952
